type,entry,sl,tp,profit,balance,result,time,hour,session
BUY,5184.335,5184.335,5197.279710695272,11.536716832851026,972.929786237103,WIN,2026-02-25 05:02:00,5,Tokyo
SELL,5187.077,5196.936535290572,5147.638858837715,-2.918789358711309,970.0109968783917,LOSS,2026-02-25 06:10:00,6,Tokyo
BUY,5192.41,5186.719499973371,5215.172000106515,-2.910032990635175,967.1009638877565,LOSS,2026-02-25 08:20:00,8,London
SELL,5188.415,5188.415,5175.5324045779225,0.0,967.1009638877565,BE,2026-02-25 08:56:00,8,London
BUY,5191.436,5186.238030783814,5212.227876864743,-2.90130289166327,964.1996609960933,LOSS,2026-02-25 09:36:00,9,London
SELL,5184.351,5184.351,5159.724408279691,11.570395931953119,975.7700569280464,WIN,2026-02-25 10:10:00,10,London
BUY,5173.865,5173.865,5192.040397281557,0.0,975.7700569280464,BE,2026-02-25 11:47:00,11,London
SELL,5184.892,5187.821653004199,5173.173387983203,-2.927310170784139,972.8427467572623,LOSS,2026-02-25 14:00:00,14,NewYork
BUY,5190.53,5185.926937310736,5208.942250757053,-2.9185282402717867,969.9242185169904,LOSS,2026-02-25 14:07:00,14,NewYork
SELL,5184.604,5184.604,5170.85915879125,11.639090622203886,981.5633091391943,WIN,2026-02-25 14:17:00,14,NewYork
BUY,5190.474,5179.483374121995,5234.436503512019,-2.944689927417583,978.6186192117767,LOSS,2026-02-25 14:56:00,14,NewYork
SELL,5179.809,5188.226606810156,5146.138572759376,-2.93585585763533,975.6827633541413,LOSS,2026-02-25 15:29:00,15,NewYork
BUY,5192.621,5192.621,5222.186557025671,0.0,975.6827633541413,BE,2026-02-25 15:43:00,15,NewYork
SELL,5206.87,5206.87,5188.198843961051,0.0,975.6827633541413,BE,2026-02-25 17:48:00,17,NewYork
BUY,5203.888,5200.655389368947,5216.818442524212,-2.927048290062424,972.7557150640789,LOSS,2026-02-25 19:43:00,19,NewYork
SELL,5199.53,5199.53,5182.278747236368,11.673068580768946,984.4287836448478,WIN,2026-02-25 20:14:00,20,NewYork
BUY,5175.641,5169.087888377799,5201.8534464888035,-2.9532863509345435,981.4754972939133,LOSS,2026-02-25 23:05:00,23,Sydney
SELL,5169.501,5169.501,5157.168533305103,0.0,981.4754972939133,BE,2026-02-25 23:31:00,23,Sydney
BUY,5176.788,5170.174986400083,5203.2400543996655,-2.94442649188174,978.5310708020316,LOSS,2026-02-25 23:47:00,23,Sydney
SELL,5167.339,5167.339,5149.251432261401,0.0,978.5310708020316,BE,2026-02-25 23:50:00,23,Sydney
BUY,5174.483,5174.483,5204.588539053097,0.0,978.5310708020316,BE,2026-02-26 00:21:00,0,Tokyo
SELL,5180.859,5186.760230529202,5157.2540778831935,-2.935593212406095,975.5954775896256,LOSS,2026-02-26 01:31:00,1,Tokyo
BUY,5189.378,5184.8396785362065,5207.531285855172,-2.926786432768877,972.6686911568568,LOSS,2026-02-26 01:37:00,1,Tokyo
SELL,5183.029,5189.167282937653,5158.47586824939,-2.91800607347057,969.7506850833862,LOSS,2026-02-26 02:15:00,2,Tokyo
BUY,5186.718,5186.718,5203.075487957983,11.637008221000634,981.3876933043869,WIN,2026-02-26 03:03:00,3,Tokyo
SELL,5192.6,5194.131335690274,5186.474657238907,-2.9441630799131606,978.4435302244736,LOSS,2026-02-26 04:55:00,4,Tokyo
BUY,5195.004,5195.004,5206.803092236721,0.0,978.4435302244736,BE,2026-02-26 05:11:00,5,Tokyo
SELL,5193.414,5198.523674219681,5172.975303121274,-2.935330590673421,975.5081996338002,LOSS,2026-02-26 05:50:00,5,Tokyo
BUY,5198.315,5196.105883259223,5207.151466963104,-2.9265245989014006,972.5816750348988,LOSS,2026-02-26 06:15:00,6,Tokyo
SELL,5195.559,5197.972024659439,5185.906901362246,-2.9177450251046966,969.6639300097941,LOSS,2026-02-26 06:19:00,6,Tokyo
BUY,5189.585,5184.783611113109,5208.790555547564,-2.9089917900293822,966.7549382197647,LOSS,2026-02-26 08:17:00,8,London
SELL,5181.925,5181.925,5162.613843547894,0.0,966.7549382197647,BE,2026-02-26 08:27:00,8,London
BUY,5180.767,5177.990654937097,5191.872380251611,-2.9002648146592938,963.8546734051054,LOSS,2026-02-26 09:17:00,9,London
SELL,5176.401,5179.743703279044,5163.030186883823,-2.8915640202153163,960.96310938489,LOSS,2026-02-26 09:19:00,9,London
BUY,5181.161,5181.161,5195.013187384971,0.0,960.96310938489,BE,2026-02-26 09:30:00,9,London
SELL,5181.041,5181.041,5163.7988989805735,11.53155731261868,972.4946666975087,WIN,2026-02-26 10:29:00,10,London
BUY,5175.139,5175.139,5200.358796688016,0.0,972.4946666975087,BE,2026-02-26 12:24:00,12,London
SELL,5170.558,5170.558,5135.99110635984,0.0,972.4946666975087,BE,2026-02-26 13:11:00,13,London
BUY,5174.206999999999,5166.143650553709,5206.460397785159,-2.9174840000925264,969.5771826974162,LOSS,2026-02-26 14:47:00,14,NewYork
SELL,5162.396,5167.977193662096,5140.071225351613,-2.908731548092249,966.6684511493239,LOSS,2026-02-26 15:02:00,15,NewYork
BUY,5170.3589999999995,5166.2741745443855,5186.6983018224555,-2.900005353447972,963.7684457958759,LOSS,2026-02-26 15:11:00,15,NewYork
SELL,5163.16,5163.16,5143.632139334932,11.56522134955051,975.3336671454264,WIN,2026-02-26 15:14:00,15,NewYork
BUY,5173.2699999999995,5173.2699999999995,5225.883028485433,0.0,975.3336671454264,BE,2026-02-26 15:44:00,15,NewYork
SELL,5179.302,5179.302,5168.945625756129,11.704004005745118,987.0376711511715,WIN,2026-02-26 17:25:00,17,NewYork
BUY,5176.635,5171.635777902684,5196.631888389265,-2.9611130134535144,984.0765581377179,LOSS,2026-02-26 18:23:00,18,NewYork
SELL,5166.436,5174.245581320716,5135.197674717134,-2.9522296744131538,981.1243284633048,LOSS,2026-02-26 18:38:00,18,NewYork
BUY,5176.406,5176.406,5192.275180060319,11.773491941559657,992.8978204048644,WIN,2026-02-26 18:41:00,18,NewYork
SELL,5192.361,5192.361,5175.322175817534,11.914773844858374,1004.8125942497228,WIN,2026-02-26 21:24:00,21,NewYork
BUY,5188.290999999999,5184.678381806834,5202.741472772659,-3.0144377827491686,1001.7981564669736,LOSS,2026-02-26 23:48:00,23,Sydney
SELL,5183.981,5186.595358821562,5173.523564713752,-3.005394469400921,998.7927619975727,LOSS,2026-02-26 23:50:00,23,Sydney
BUY,5188.674,5183.857196811474,5207.9412127541045,-2.9963782859927184,995.79638371158,LOSS,2026-02-27 00:18:00,0,Tokyo
SELL,5177.488,5186.967899296031,5139.5684028158785,-2.98738915113474,992.8089945604453,LOSS,2026-02-27 00:37:00,0,Tokyo
BUY,5183.34,5183.34,5209.960382912173,0.0,992.8089945604453,BE,2026-02-27 01:36:00,1,Tokyo
SELL,5184.363,5190.102395520145,5161.40541791942,-2.9784269836813357,989.830567576764,LOSS,2026-02-27 02:30:00,2,Tokyo
BUY,5184.768,5181.882727716759,5196.309089132963,-2.969491702730292,986.8610758740338,LOSS,2026-02-27 03:24:00,3,Tokyo
SELL,5185.065,5187.148733965043,5176.730064139826,-2.9605832276221014,983.9004926464116,LOSS,2026-02-27 04:17:00,4,Tokyo
BUY,5187.133,5185.044903856855,5195.485384572579,-2.9517014779392348,980.9487911684724,LOSS,2026-02-27 04:27:00,4,Tokyo
SELL,5185.358,5185.358,5176.93294902084,0.0,980.9487911684724,BE,2026-02-27 04:53:00,4,Tokyo
BUY,5186.474,5186.474,5194.207081371007,11.77138549402167,992.720176662494,WIN,2026-02-27 05:18:00,5,Tokyo
SELL,5191.983,5195.028812381833,5179.79975047267,-2.9781605299874823,989.7420161325066,LOSS,2026-02-27 06:39:00,6,Tokyo
BUY,5195.7,5193.1754294304865,5205.798282278053,-2.9692260483975197,986.772790084109,LOSS,2026-02-27 06:42:00,6,Tokyo
SELL,5193.754,5193.754,5188.290895747002,11.841273481009308,998.6140635651184,WIN,2026-02-27 06:45:00,6,Tokyo
BUY,5181.906,5178.926677619233,5193.823289523069,-2.995842190695355,995.618221374423,LOSS,2026-02-27 08:46:00,8,London
SELL,5178.456,5180.829685375578,5168.961258497688,-2.986854664123269,992.6313667102997,LOSS,2026-02-27 08:54:00,8,London
BUY,5181.172,5178.012333961829,5193.81066415268,-2.977894100130899,989.6534726101688,LOSS,2026-02-27 09:28:00,9,London
SELL,5176.019,5180.118358015385,5159.621567938462,-2.9689604178305067,986.6845121923383,LOSS,2026-02-27 09:51:00,9,London
BUY,5179.9039999999995,5175.682595131793,5196.789619472825,-2.960053536577015,983.7244586557613,LOSS,2026-02-27 10:27:00,10,London
SELL,5174.625,5177.625663382187,5162.622346471253,-2.951173375967284,980.773285279794,LOSS,2026-02-27 10:31:00,10,London
BUY,5177.590999999999,5174.92821996036,5188.242120158556,-2.942319855839382,977.8309654239546,LOSS,2026-02-27 10:53:00,10,London
SELL,5173.552,5177.04382486384,5159.584700544638,-2.9334928962718636,974.8974725276827,LOSS,2026-02-27 11:16:00,11,London
BUY,5178.1669999999995,5178.1669999999995,5190.887340669737,11.698769670332192,986.5962421980149,WIN,2026-02-27 11:30:00,11,London
SELL,5221.153,5224.679173857228,5207.048304571088,-2.959788726594045,983.6364534714209,LOSS,2026-02-27 14:48:00,14,NewYork
BUY,5227.704,5222.974685188408,5246.621259246365,-2.9509093604142627,980.6855441110066,LOSS,2026-02-27 14:52:00,14,NewYork
SELL,5221.345,5224.972484569692,5206.835061721234,-2.9420566323330197,977.7434874786736,LOSS,2026-02-27 15:03:00,15,NewYork
BUY,5226.557,5223.05761070384,5240.5545571846405,-2.933230462436021,974.8102570162376,LOSS,2026-02-27 15:06:00,15,NewYork
SELL,5219.224,5226.802624765847,5188.909500936612,-2.924430771048713,971.8858262451889,LOSS,2026-02-27 15:25:00,15,NewYork
BUY,5233.923,5233.923,5267.788179825949,0.0,971.8858262451889,BE,2026-02-27 15:31:00,15,NewYork
SELL,5233.443,5240.125916182309,5206.711335270765,-2.9156574787355667,968.9701687664534,LOSS,2026-02-27 16:32:00,16,NewYork
BUY,5234.704,5230.20506742676,5252.699730292958,-2.9069105062993597,966.063258260154,LOSS,2026-02-27 17:48:00,17,NewYork
SELL,5229.497,5234.103854942123,5211.06958023151,-2.898189774780463,963.1650684853736,LOSS,2026-02-27 18:23:00,18,NewYork
BUY,5239.014,5239.014,5272.155579208317,11.557980821824483,974.723049307198,WIN,2026-02-27 18:44:00,18,NewYork
SELL,5355.891,5366.114673094611,5314.996307621554,-2.924169147921594,971.7988801592765,LOSS,2026-03-02 00:28:00,0,Tokyo
BUY,5367.148999999999,5367.148999999999,5378.796140481898,0.0,971.7988801592765,BE,2026-03-02 00:36:00,0,Tokyo
SELL,5358.941,5358.941,5329.108130570258,11.661586561911317,983.4604667211878,WIN,2026-03-02 00:51:00,0,Tokyo
BUY,5334.772,5334.772,5355.1475541924,11.801525600654253,995.2619923218421,WIN,2026-03-02 02:35:00,2,Tokyo
SELL,5346.466,5360.64833071734,5289.736677130641,-2.985785976965526,992.2762063448765,LOSS,2026-03-02 04:38:00,4,Tokyo
BUY,5356.264999999999,5356.264999999999,5374.2205474932525,11.907314476138518,1004.183520821015,WIN,2026-03-02 05:38:00,5,Tokyo
SELL,5405.415,5408.322682789195,5393.78426884322,-3.012550562463045,1001.170970258552,LOSS,2026-03-02 08:46:00,8,London
BUY,5394.585,5390.148088370643,5412.33264651743,-3.003512910775656,998.1674573477763,LOSS,2026-03-02 10:40:00,10,London
SELL,5383.469,5392.748983112127,5346.349067551494,-2.9945023720433293,995.172954975733,LOSS,2026-03-02 10:56:00,10,London
BUY,5392.084,5389.413084226924,5402.767663092302,-2.985518864927199,992.1874361108058,LOSS,2026-03-02 11:22:00,11,London
SELL,5388.684,5391.367696087288,5377.949215650849,-2.9765623083324178,989.2108738024734,LOSS,2026-03-02 11:25:00,11,London
BUY,5392.478,5392.478,5404.472416450631,0.0,989.2108738024734,BE,2026-03-02 11:26:00,11,London
SELL,5382.266,5392.281810184726,5342.202759261094,-2.9676326214074202,986.243241181066,LOSS,2026-03-02 11:47:00,11,London
BUY,5397.871999999999,5387.708531052876,5438.525875788491,-2.958729723543198,983.2845114575227,LOSS,2026-03-02 12:13:00,12,London
SELL,5382.761,5394.105974103937,5337.381103584254,-2.949853534372568,980.3346579231502,LOSS,2026-03-02 13:16:00,13,London
BUY,5398.094999999999,5398.094999999999,5421.0681221807845,0.0,980.3346579231502,BE,2026-03-02 13:23:00,13,London
SELL,5395.052,5395.052,5379.766117132876,11.764015895077803,992.098673818228,WIN,2026-03-02 13:53:00,13,London
BUY,5344.87,5336.590538360453,5377.987846558187,-2.9762960214546843,989.1223777967733,LOSS,2026-03-02 15:38:00,15,NewYork
SELL,5333.978,5333.978,5314.751922345121,11.869468533561278,1000.9918463303346,WIN,2026-03-02 15:49:00,15,NewYork
BUY,5307.98,5299.458782351105,5342.064870595579,-3.002975538991004,997.9888707913436,LOSS,2026-03-02 17:26:00,17,NewYork
SELL,5300.059,5306.383761331646,5274.759954673415,-2.993966612374031,994.9949041789696,LOSS,2026-03-02 18:03:00,18,NewYork
BUY,5312.651,5312.651,5366.1411611177555,11.939938850147636,1006.9348430291172,WIN,2026-03-02 18:49:00,18,NewYork
SELL,5333.779,5337.943218228118,5317.12212708753,-3.0208045290873518,1003.9140385000298,LOSS,2026-03-02 21:02:00,21,NewYork
BUY,5338.494,5335.965123038444,5348.609507846221,-3.0117421155000894,1000.9022963845298,LOSS,2026-03-02 21:05:00,21,NewYork
SELL,5335.427,5337.9679350329025,5325.263259868389,-3.0027068891535897,997.8995894953762,LOSS,2026-03-02 21:12:00,21,NewYork
BUY,5339.165999999999,5336.058664208017,5351.595343167928,-2.9936987684861287,994.90589072689,LOSS,2026-03-02 21:20:00,21,NewYork
SELL,5334.967,5334.967,5323.303635010211,11.93887068872268,1006.8447614156127,WIN,2026-03-02 21:22:00,21,NewYork
BUY,5344.387,5331.071627708541,5397.648489165834,-3.020534284246838,1003.8242271313658,LOSS,2026-03-02 23:06:00,23,Sydney
SELL,5331.541,5335.318609950638,5316.430560197447,-3.0114726813940975,1000.8127544499716,LOSS,2026-03-02 23:40:00,23,Sydney
BUY,5342.098999999999,5342.098999999999,5375.873929292459,12.00975305339966,1012.8225075033713,WIN,2026-03-02 23:51:00,23,Sydney
SELL,5352.892,5366.923654594229,5296.765381623081,-3.038467522510114,1009.7840399808612,LOSS,2026-03-03 01:49:00,1,Tokyo
BUY,5360.726,5360.726,5389.467424881329,0.0,1009.7840399808612,BE,2026-03-03 02:33:00,2,Tokyo
SELL,5360.301,5367.225135504994,5332.604457980026,-3.0293521199425837,1006.7546878609186,LOSS,2026-03-03 03:53:00,3,Tokyo
BUY,5371.0289999999995,5364.245858558565,5398.161565765739,-3.020264063582756,1003.7344237973358,LOSS,2026-03-03 04:22:00,4,Tokyo
SELL,5362.659,5362.659,5338.656159136546,12.04481308556803,1015.7792368829039,WIN,2026-03-03 04:52:00,4,Tokyo
BUY,5315.356,5310.6649938881,5334.120024447599,-3.0473377106487116,1012.7318991722552,LOSS,2026-03-03 07:15:00,7,London
SELL,5315.978,5315.978,5282.5890332395475,12.152782790067063,1024.8846819623222,WIN,2026-03-03 08:25:00,8,London
BUY,5277.241999999999,5274.21243552362,5289.360257905516,-3.0746540458869673,1021.8100279164353,LOSS,2026-03-03 10:30:00,10,London
SELL,5272.761,5272.761,5259.55466691463,12.261720334997223,1034.0717482514326,WIN,2026-03-03 10:31:00,10,London
BUY,5184.142,5184.142,5266.112686954657,0.0,1034.0717482514326,BE,2026-03-03 12:14:00,12,London
SELL,5159.578,5159.578,5020.53251899798,12.408860979017192,1046.4806092304498,WIN,2026-03-03 13:08:00,13,London
BUY,5070.066,5070.066,5118.7976725140115,12.5577673107654,1059.0383765412153,WIN,2026-03-03 15:48:00,15,NewYork
SELL,5096.171,5107.169524910238,5052.176900359051,-3.1771151296236457,1055.8612614115916,LOSS,2026-03-03 17:03:00,17,NewYork
BUY,5097.519,5097.519,5144.881016262265,12.670335136939098,1068.5315965485306,WIN,2026-03-03 18:09:00,18,NewYork
SELL,5107.352,5122.989622437228,5044.801510251088,-3.205594789645592,1065.326001758885,LOSS,2026-03-03 19:19:00,19,NewYork
BUY,5125.621,5115.955374517715,5164.283501929139,-3.1959780052766553,1062.1300237536084,LOSS,2026-03-03 19:51:00,19,NewYork
SELL,5109.267,5117.5842997678465,5075.997800928613,-3.186390071260825,1058.9436336823476,LOSS,2026-03-03 19:58:00,19,NewYork
BUY,5124.996,5115.820263103309,5161.698947586764,-3.176830901047043,1055.7668027813006,LOSS,2026-03-03 20:02:00,20,NewYork
SELL,5109.86,5109.86,5070.935626537105,0.0,1055.7668027813006,BE,2026-03-03 20:40:00,20,NewYork
BUY,5109.985,5109.985,5170.385625801161,12.669201633375607,1068.4360044146763,WIN,2026-03-03 23:06:00,23,Sydney
SELL,5108.887,5119.4895131576195,5066.4769473695205,-3.205308013244029,1065.2306964014322,LOSS,2026-03-04 00:07:00,0,Tokyo
BUY,5126.031999999999,5117.386603481616,5160.613586073534,-3.1956920892042966,1062.0350043122278,LOSS,2026-03-04 00:21:00,0,Tokyo
SELL,5168.889,5168.889,5148.331676958937,12.744420051746733,1074.7794243639746,WIN,2026-03-04 02:51:00,2,Tokyo
BUY,5166.767,5166.767,5190.62208583195,0.0,1074.7794243639746,BE,2026-03-04 03:48:00,3,Tokyo
SELL,5165.953,5169.662082976959,5151.116668092166,-3.224338273091924,1071.5550860908827,LOSS,2026-03-04 04:32:00,4,Tokyo
BUY,5163.489,5159.440587199817,5179.68265120073,-3.2146652582726483,1068.34042083261,LOSS,2026-03-04 05:41:00,5,Tokyo
SELL,5157.842,5161.297732356079,5144.019070575682,-3.2050212624978305,1065.1353995701122,LOSS,2026-03-04 05:47:00,5,Tokyo
BUY,5164.003,5159.6343678035855,5181.477528785656,-3.195406198710337,1061.939993371402,LOSS,2026-03-04 05:49:00,5,Tokyo
SELL,5160.01,5161.728240151258,5153.137039394967,-3.1858199801142058,1058.7541733912876,LOSS,2026-03-04 05:59:00,5,Tokyo
BUY,5151.691,5151.691,5171.641149432643,12.705050080695452,1071.459223471983,WIN,2026-03-04 06:48:00,6,Tokyo
SELL,5157.874,5168.3911194392,5115.805522243198,-3.2143776704159492,1068.2448458015672,LOSS,2026-03-04 08:06:00,8,London
BUY,5168.373,5168.373,5195.068500235735,0.0,1068.2448458015672,BE,2026-03-04 08:36:00,8,London
SELL,5161.068,5169.071254390617,5129.054982437535,-3.204734537404702,1065.0401112641625,LOSS,2026-03-04 09:07:00,9,London
BUY,5173.5289999999995,5173.5289999999995,5200.230979873982,12.78048133516995,1077.8205925993325,WIN,2026-03-04 09:19:00,9,London
SELL,5184.667,5186.989885890614,5175.375456437548,-3.2334617777979977,1074.5871308215344,LOSS,2026-03-04 10:49:00,10,London
BUY,5187.424999999999,5185.067849900412,5196.85360039835,-3.223761392464603,1071.3633694290697,LOSS,2026-03-04 10:50:00,10,London
SELL,5184.7,5187.012504621819,5175.449981512723,-3.214090108287209,1068.1492793207826,LOSS,2026-03-04 10:53:00,10,London
BUY,5187.973,5187.973,5199.546164578134,12.817791351849392,1080.967070672632,WIN,2026-03-04 10:55:00,10,London
SELL,5191.232,5193.770588690097,5181.077645239613,-3.242901212017896,1077.7241694606141,LOSS,2026-03-04 11:55:00,11,London
BUY,5195.554,5195.554,5210.675769720754,0.0,1077.7241694606141,BE,2026-03-04 12:01:00,12,London
SELL,5182.276,5182.276,5131.308938127588,0.0,1077.7241694606141,BE,2026-03-04 12:19:00,12,London
BUY,5191.8589999999995,5176.414657065252,5253.6363717389895,-3.2331725083818426,1074.4909969522323,LOSS,2026-03-04 13:11:00,13,London
SELL,5173.405,5173.405,5122.77784222999,12.893891963426787,1087.384888915659,WIN,2026-03-04 13:57:00,13,London
BUY,5162.119,5154.389282309376,5193.037870762496,-3.2621546667469774,1084.1227342489121,LOSS,2026-03-04 15:37:00,15,NewYork
SELL,5150.262,5150.262,5127.690054370397,0.0,1084.1227342489121,BE,2026-03-04 15:42:00,15,NewYork
BUY,5162.348999999999,5151.034041495346,5207.608834018612,-3.2523682027467364,1080.8703660461654,LOSS,2026-03-04 16:04:00,16,NewYork
SELL,5149.07,5152.8919480438135,5133.782207824745,-3.242611098138496,1077.627754948027,LOSS,2026-03-04 16:13:00,16,NewYork
BUY,5154.615,5149.073449787435,5176.781200850261,-3.2328832648440806,1074.3948716831828,LOSS,2026-03-04 16:41:00,16,NewYork
SELL,5145.934,5150.8636085506805,5126.215565797279,-3.2231846150495485,1071.1716870681332,LOSS,2026-03-04 16:51:00,16,NewYork
BUY,5131.339,5127.024785880615,5148.595856477539,-3.2135150612044,1067.9581720069289,LOSS,2026-03-04 18:56:00,18,NewYork
SELL,5128.785,5128.785,5122.137844564422,0.0,1067.9581720069289,BE,2026-03-04 19:24:00,19,NewYork
BUY,5130.96,5130.96,5143.66592323627,0.0,1067.9581720069289,BE,2026-03-04 19:45:00,19,NewYork
SELL,5125.648,5132.5234517078225,5098.146193168711,-3.2038745160207864,1064.7542974909081,LOSS,2026-03-04 20:16:00,20,NewYork
BUY,5136.715,5130.19128185577,5162.80987257692,-3.1942628924727243,1061.5600345984353,LOSS,2026-03-04 20:27:00,20,NewYork
SELL,5131.824,5138.707734025495,5104.28906389802,-3.184680103795306,1058.37535449464,LOSS,2026-03-04 21:34:00,21,NewYork
BUY,5142.4839999999995,5142.4839999999995,5168.27896538575,12.700504253935682,1071.0758587485757,WIN,2026-03-04 21:55:00,21,NewYork
SELL,5171.435,5176.111133165863,5152.73046733655,-3.213227576245727,1067.8626311723299,LOSS,2026-03-05 01:42:00,1,Tokyo
BUY,5178.795999999999,5174.054791201865,5197.760835192538,-3.20358789351699,1064.659043278813,LOSS,2026-03-05 01:53:00,1,Tokyo
SELL,5171.0,5175.9403745385935,5151.238501845626,-3.193977129836439,1061.4650661489766,LOSS,2026-03-05 01:56:00,1,Tokyo
BUY,5177.603,5173.966946392389,5192.1472144304435,-3.18439519844693,1058.2806709505296,LOSS,2026-03-05 02:05:00,2,Tokyo
